,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
322,55.92260789871216,4.078234608919281,0.9462768236796061,0.08967325440927257,False,10,sqrt,4,10,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9752679307502061,0.9781533388293487,0.9715463917525773,0.9749892204440439,0.0027044650727867828,453
323,112.49135557810466,4.257539899167527,1.9412252108256023,0.05982452663927653,False,10,sqrt,4,10,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000, 'random_state': 16}",0.9748557295960428,0.9781533388293487,0.9715463917525773,0.9748518200593229,0.0026972762659360316,477
324,28.970824241638184,0.9826516173171695,0.4906760851542155,0.02058613883955357,False,20,auto,1,2,500,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 16}",0.9752679307502061,0.9798021434460017,0.9715463917525773,0.9755388219829285,0.003375835259689501,223
325,61.497007846832275,0.6605023902607738,1.0552706718444824,0.10034372411318344,False,20,auto,1,2,1000,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 16}",0.9760923330585326,0.9806265457543281,0.9711340206185567,0.9759509664771392,0.003876596165543854,79
326,122.21237150828044,4.685741065854894,1.853885332743327,0.023681864636090195,False,20,auto,1,2,2000,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000, 'random_state': 16}",0.9760923330585326,0.9798021434460017,0.9723711340206186,0.9760885368417176,0.003033698081932316,43
327,30.89366587003072,0.753650220869433,0.47664038340250653,0.02523551032188377,False,20,auto,1,5,500,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 16}",0.9760923330585326,0.9793899422918384,0.9731958762886598,0.9762260505463436,0.002530483970553612,27
328,63.468459685643516,4.833553198345745,1.046242634455363,0.17151814245639085,False,20,auto,1,5,1000,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000, 'random_state': 16}",0.9760923330585326,0.9806265457543281,0.9727835051546392,0.9765007946558333,0.0032149082018459027,1
329,126.51887202262878,6.374289345895883,1.9172299702962239,0.11519322681624367,False,20,auto,1,5,2000,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9798021434460017,0.971958762886598,0.9756762790276019,0.00321503923113929,147
330,29.101125955581665,0.4206884919324743,0.46361645062764484,0.020216446842182025,False,20,auto,1,10,500,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9769167353668591,0.9802143446001649,0.9694845360824742,0.9755385386831662,0.0044875210143079875,253
331,60.70988321304321,2.2860670515840624,1.0016224384307861,0.057489750965853084,False,20,auto,1,10,1000,16,"{'bootstrap': False, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9773289365210223,0.9793899422918384,0.9715463917525773,0.9760884235218127,0.0033200879146383904,55
